Site,Date,Lat,Lon,Temp1,Temp7,Temp30,MaxT1,MaxT7,MaxT30,MinT1,MinT7,MinT30
KARYTAI,3/7/2020,37.47970556,22.04998333,26.33,24.54,20.11,33.17,33.95,33.95,19.46,15.85,9.64
KARYTAI,30/06/2021,37.47970556,22.04998333,26.52,27.18,20.49,34.04,36.1,36.1,18.45,17.94,9.34
KARYTAI,27/02/2018,37.47970556,22.04998333,6.01,6.97,6.54,8.88,13.32,13.84,4.41,3.7,-1.45
KASTRI_(Kalamas),7/5/2018,39.56300622,20.28029437,17.15,18.52,17.36,20.6,26.71,27.81,14.84,13.47,8.1
KASTRI_(Kalamas),14/05/2019,39.56300622,20.28029437,14.36,13.86,13.73,17.57,20.4,23.52,12.25,6.22,3.9
KASTRI_(Kalamas),3/6/2020,39.56300622,20.28029437,16.77,15.57,18.15,20.85,20.85,31.86,10.98,10.36,8.23
KASTRI_(Kalamas),8/7/2018,39.56300622,20.28029437,24.07,23.97,22.07,27.94,30.33,33.39,20.22,16.86,16
KASTRI_(Kalamas),27/08/2019,39.56300622,20.28029437,27.91,27.1,26.42,33.25,33.25,34.39,21.24,20.03,18.92
KASTRI_(Kalamas),16/07/2020,39.56300622,20.28029437,22.81,24.83,23.87,25.88,31.01,31.97,19.58,19.58,15.46
KASTRI_(Kalamas),26/08/2021,39.56300622,20.28029437,25.69,26.28,27.93,30.01,32.11,36.66,21.45,20.47,18.95
KASTRI_(Kalamas),1/3/2018,39.56300622,20.28029437,3.81,7.43,8.04,5.85,15.71,15.71,1.14,1.14,1
KASTRI_(Kalamas),22/02/2019,39.56300622,20.28029437,8.74,7.2,8.02,14.79,14.79,17.55,1.94,0.29,0.29
KASTRI_(Kalamas),4/2/2020,39.56300622,20.28029437,9.7,8.93,6.83,13.55,13.61,14.41,5.94,2.46,-1.33
KASTRI_(Kalamas),21/02/2021,39.56300622,20.28029437,8,4.22,8.22,12.34,12.72,16.38,3.21,-2.95,-2.95
KASTRI_(Pinios),23/05/2021,39.62160159,22.67247897,20.19,20.18,18.31,25.09,27.43,28.62,14.49,13.22,8.06
KASTRI_(Pinios),27/08/2018,39.62160159,22.67247897,26.25,25.45,25.57,30.42,30.42,30.98,22.58,19.77,19.77
KASTRI_(Pinios),19/08/2019,39.62160159,22.67247897,24.28,25.76,26.39,27.94,31.98,34.88,20.91,19.81,19.81
KASTRI_(Pinios),20/08/2020,39.62160159,22.67247897,25.28,25.07,25.97,29.5,29.5,35.04,20.89,20.08,19.98
KASTRI_(Pinios),17/07/2021,39.62160159,22.67247897,28.5,28.18,27.71,32.46,33.68,36.28,23.22,21.82,19.92
KATOXI,16/05/2020,38.41090008,21.26909257,24.08,20.2,16.54,30.38,30.38,30.38,18.24,13.96,10.67
KERAS_UP,1/5/2018,40.45342096,22.53692816,18.54,20.02,16.41,21.72,26.39,26.39,15.06,13.69,4.48
KERASOUNTA,27/04/2018,39.14932,20.85898,18.75,17.96,15.99,24.26,24.87,28.31,13,11.03,4.69
KERASOUNTA,8/4/2019,39.14932,20.85898,13.7,13.71,12.37,18.06,21.19,21.19,9.66,7.37,4.18
KERASOUNTA,5/6/2020,39.14932,20.85898,18.61,17.43,19.53,23.55,23.55,34.31,13.02,11.49,9.93
KERASOUNTA,21/04/2021,39.14932,20.85898,12.31,13.15,11.88,15.34,21.45,21.45,8.75,5.31,2.77
KERASOUNTA,6/7/2018,39.14932,20.85898,26.44,23.72,23.05,31.49,31.49,34.72,20.27,16.86,16.26
KERASOUNTA,29/08/2019,39.14932,20.85898,28.37,29.35,27.88,33.88,36.09,36.93,22.81,22.27,20.15
KERASOUNTA,17/07/2020,39.14932,20.85898,23.64,25.92,25.22,27.52,33.33,33.88,18.79,18.79,15.92
KERASOUNTA,24/09/2021,39.14932,20.85898,20.25,23.11,23.52,24.71,29.43,32.38,15.88,15.88,15.57
KERASOUNTA,5/3/2018,39.14932,20.85898,13.2,9.45,9.43,16.87,16.87,16.87,10.36,2.66,2.66
KERASOUNTA,9/2/2019,39.14932,20.85898,7.13,11.71,8.4,9.8,18.53,18.53,4.44,4.44,0.51
KERASOUNTA,24/01/2021,39.14932,20.85898,10.34,6.46,10.1,11.34,13.06,19.97,8.91,-1.42,-1.42
KERITIS,29/05/2018,35.47982973,23.91190709,20.26,20.78,20.25,21.35,25.99,27.62,18.92,17.87,14.47
KERITIS,26/02/2018,35.47982973,23.91190709,12.43,12.45,12.15,14.09,15.3,18.19,10.45,9.21,7.09
KESTRINI,7/5/2018,39.555076,20.20744,17.7,19.07,17.8,20.9,26.68,28.03,15.34,14.33,9.23
KESTRINI,3/6/2020,39.555076,20.20744,17.35,16.26,18.6,21.15,21.15,31.75,12.19,11.79,9.51
KESTRINI,22/04/2021,39.555076,20.20744,11.4,11.82,11.19,14.52,16.86,18.23,7.3,5.49,2.15
KESTRINI,8/7/2018,39.555076,20.20744,24.4,24.26,22.57,27.97,30.18,33.33,21.03,18.09,17
KESTRINI,28/08/2019,39.555076,20.20744,28.05,27.88,26.93,33.22,33.3,34.2,21.38,20.88,20.1
KESTRINI,16/07/2020,39.555076,20.20744,23.25,25.24,24.32,26.18,31.15,31.94,20,20,16.32
KESTRINI,25/08/2021,39.555076,20.20744,26.84,26.82,28.31,30.68,32.37,36.61,22.7,21.44,20.19
KESTRINI,23/02/2019,39.555076,20.20744,7.92,8.33,8.82,12.57,15,18.06,3.44,1.35,1.32
KESTRINI,4/2/2020,39.555076,20.20744,10.3,9.57,7.71,13.91,13.91,14.73,6.93,3.55,-0.35
KESTRINI,21/02/2021,39.555076,20.20744,8.83,5.27,9.04,12.72,13.16,16.57,4.22,-1.46,-1.46
KIREFS_EKV,12/9/2021,38.827694,23.465234,21.52,20.43,24.4,24.15,24.99,32.9,18.14,17.47,17.47
KIT_TRIK,4/5/2018,39.53000522,21.77237071,18.7,20.71,18.66,23.07,29.84,30.59,15.32,12.47,5.76
KIT_TRIK,10/5/2019,39.53000522,21.77237071,16.07,16.16,14.81,23.48,24.39,27.88,9.6,8.04,3.71
KIT_TRIK,21/05/2020,39.53000522,21.77237071,23.77,25.87,18.75,31.19,36.55,36.55,16.57,16.56,2.44
KIT_TRIK,9/5/2021,39.53000522,21.77237071,21.5,21.09,15.66,28.78,31.39,31.39,13.78,11.73,0.08
KIT_TRIK,11/9/2018,39.53000522,21.77237071,26.21,26.12,26.76,32.51,34.21,35.43,18.16,17.76,17.76
KIT_TRIK,2/9/2019,39.53000522,21.77237071,26.92,27.59,28.36,33.09,35.44,38.11,20.14,20.13,19.67
KIT_TRIK,10/7/2020,39.53000522,21.77237071,25.42,26.74,25.78,29.81,35.85,37.41,21.43,18.55,14.25
KIT_TRIK,11/7/2021,39.53000522,21.77237071,28.95,30.02,28.14,34.42,37.93,40.94,24.49,20.09,13.36
KIT_TRIK,4/3/2018,39.53000522,21.77237071,11.21,5.84,7.53,18.04,18.04,18.04,5.65,-3.76,-3.76
KIT_TRIK,18/02/2019,39.53000522,21.77237071,4.71,6.18,7.47,12.18,15.32,17.57,-1.86,-1.86,-3.16
KIT_TRIK,18/02/2020,39.53000522,21.77237071,7.35,9.73,7.45,13.94,15.87,17.98,0.32,0.32,-2.85
KIT_TRIK,3/3/2021,39.53000522,21.77237071,7.77,10.01,7.21,12.04,20.12,20.25,1.82,1.78,-14.72
KLEIDI,30/04/2018,38.79873294,21.71482247,15.63,14.9,12.39,21.45,22.14,22.14,10.47,7.22,2.4
KLEIDI,30/08/2018,38.79873294,21.71482247,19.57,18.69,19.51,24.46,24.49,26.05,14.7,13.86,12.83
KLEISOURAIKO,14/06/2021,36.853984,21.920939,21.55,21.57,20.35,25.03,27.47,28.78,18.34,17.81,14.28
KLIMATIA,10/5/2018,39.709378,20.633256,15.49,16.09,16.76,20.18,24.02,26.48,11.48,8.63,6.06
KLIMATIA,1/3/2018,39.709378,20.633256,1.53,4.82,5.7,3.31,14.2,14.2,-0.29,-0.29,-1.89
KLOKOTO,5/5/2018,39.57768611,22.00542222,18.72,18.93,17.26,24.01,26.4,27.72,12.75,11.68,7.32
KLOKOTO,4/6/2019,39.57768611,22.00542222,16.33,19.52,17.85,22.75,27.18,28.58,11.51,11.51,6.73
KLOKOTO,11/9/2018,39.57768611,22.00542222,23.52,23.97,24.55,29.67,31.52,32.2,15.83,15.83,15.83
KLOKOTO,2/9/2019,39.57768611,22.00542222,25.01,25.68,26.52,31.07,33.16,36.43,19.35,18.9,17.77
KLOKOTO,10/7/2020,39.57768611,22.00542222,22.66,24.44,23.43,27.13,32.97,34.16,18.39,16.75,12.36
KOSSYNTHOS_DW,19/05/2018,41.10225092,25.03169941,19.82,18.54,18.55,24.11,24.11,26.06,13.41,13.13,8.01
KOSSYNTHOS_DW,20/05/2019,41.10225092,25.03169941,18.52,17.55,14.93,21.93,22.47,22.47,13.87,10.62,3.44
KOSSYNTHOS_DW,12/5/2020,41.10225092,25.03169941,17.01,15.32,13.7,20.77,20.77,20.77,13.25,8.49,2.99
KOSSYNTHOS_DW,15/05/2021,41.10225092,25.03169941,17.27,16.2,14.86,21.23,23.03,24.78,12.61,7.8,4.36
KOSSYNTHOS_DW,22/09/2018,41.10225092,25.03169941,21.01,21.48,23.57,26.86,27.71,33.02,14.99,14.24,14.24
KOSSYNTHOS_DW,22/09/2019,41.10225092,25.03169941,16.94,21.07,24.17,21.7,27.9,33.62,13.26,13.26,13.26
KOSSYNTHOS_DW,5/9/2020,41.10225092,25.03169941,24.71,26.14,25.63,28.44,32.82,32.82,20.04,17.72,17.72
KOSSYNTHOS_DW,5/9/2021,41.10225092,25.03169941,21.29,22.63,25.08,24.82,28.8,31.57,16.74,16.44,16.44
KOSSYNTHOS_DW,23/02/2019,41.10225092,25.03169941,7.99,6.34,7.25,10.87,13.14,14.86,5.34,-0.11,-0.11
KOSSYNTHOS_DW,18/01/2020,41.10225092,25.03169941,3.8,4.66,5.62,8.3,10.86,15.8,1.03,-0.54,-1.57
KRIOS,13/05/2019,38.13978917,22.3585037,14.87,12.52,11.72,19.62,19.62,20.84,9.93,6.71,4.83
KRYA_DW,6/5/2020,38.08636136,23.7662182,15.45,16.6,13.45,21.67,23.6,24.03,8.48,8.48,4.59
KRYA_DW,15/09/2021,38.08636136,23.7662182,21.67,20.18,23.7,26.07,26.23,34.82,17.63,14.61,14.61
KRYA_DW,31/01/2021,38.08636136,23.7662182,10.58,7.78,8.1,15.01,15.01,19.68,7.16,-0.66,-2.5
LADON_PINIOS,26/04/2018,37.87704415,21.53505118,17.94,17.44,15.63,24.14,24.96,29.18,12.06,9.68,5.17
LADON_PINIOS,24/08/2018,37.87704415,21.53505118,26.57,26.47,26.37,32.08,33.7,34.38,20.82,20.14,19.34
LAGOUVARDOS,12/4/2021,37.093865,21.585433,11.84,12.38,11.65,15.83,18.69,19.96,6.96,5.9,4.55
LAGOUVARDOS,3/2/2021,37.093865,21.585433,11.56,10.61,11.31,13.69,16.39,20.38,8.91,5.15,3.14
LAPSISTA,7/5/2018,39.694556,20.835106,14.95,16.5,16.01,20.06,24.8,25.76,10.91,10.34,4.89
LAPSISTA,14/05/2019,39.694556,20.835106,12.29,11.86,11.77,15.17,20.9,25.1,9.15,2.76,0.82
LAPSISTA,7/9/2018,39.694556,20.835106,20.32,22.38,22.58,26.28,30.14,30.14,14.02,14.02,13.89
LAPSISTA,5/9/2019,39.694556,20.835106,23.7,23.49,25.31,28.9,31.84,36.17,18.23,16.25,16.13
LAPSISTA,8/7/2020,39.694556,20.835106,22.93,24.16,20.59,28.41,31.63,31.85,15.7,15.7,10.66
LAPSISTA,2/3/2018,39.694556,20.835106,1.09,3.08,4.71,4.77,12.12,13.24,-3.57,-3.57,-3.74
LAPSISTA,21/02/2019,39.694556,20.835106,6.58,4.35,4.6,12.43,13.43,13.43,1.8,-2.91,-2.91
LAPSISTA,4/2/2020,39.694556,20.835106,6.09,6.16,3.68,10.59,11.99,12.49,2.32,-0.57,-4.52
LEIMOS,25/04/2018,36.82163824,22.69362443,20.12,18.86,16.74,27.01,27.01,27.62,11.93,10.14,4.9
LEIMOS,14/04/2019,36.82163824,22.69362443,14.95,14.04,12.83,19.52,20.81,21.69,10.72,9.05,3.64
LEIMOS,20/05/2020,36.82163824,22.69362443,28.22,28.18,20.4,35.31,38.56,38.56,21.2,17.18,8.66
LEIMOS,25/08/2018,36.82163824,22.69362443,27.62,28.44,28.1,32.76,34.48,34.83,22.32,20.86,19.73
LEIMOS,18/06/2019,36.82163824,22.69362443,26.38,26.6,23.47,31.22,33.66,34.77,21.45,19.46,13.14
LEIMOS,24/07/2020,36.82163824,22.69362443,29.39,28.18,27.88,34.51,34.51,36.68,24.14,22.05,19.47
LEIMOS,1/6/2021,36.82163824,22.69362443,22.67,24.51,22.65,28.34,33.26,33.66,17.1,16.66,12.76
LOGGIES,18/05/2020,38.341602,21.730612,27.98,24.34,16.9,36.34,36.34,36.34,19.13,13.48,6.04
LOGGIES,22/07/2019,38.341602,21.730612,25.26,22.99,25.3,30.33,30.33,35.83,19.06,17.72,17.51
LOUDIAS_DW,22/07/2019,40.57743889,22.63039722,26.2,23.6,26.88,30.7,30.7,37.29,21.41,17.1,17.1
LOUT_UP,28/05/2018,40.631329,22.217128,24.59,21.61,20.42,28.63,29.21,29.21,17.67,13.79,11.66
LOUT_UP,29/05/2019,40.631329,22.217128,21.06,20.42,17.71,26.82,27.46,27.46,14.57,10.79,5.68
LOUT_UP,11/5/2020,40.631329,22.217128,18.76,16.5,15.06,24.4,26.06,26.06,12.71,5.81,1.26
